1397 [-0.17659748,-0.44101092,0.2609329,-0.6855979,-0.0017606785,-0.18658864,0.18827078,-0.05423523,-0.53271705,0.5021141,0.3925111,0.24974895,-0.20098114,0.57431877,-0.1457627,0.042455975,-0.12771843,0.5145914,-0.12052921,-0.41454232,-0.057088096,-0.041601036,-0.19666149,0.19751817,0.024328,0.32972276,-0.74825335,0.02052631,0.21807353,0.24732204,0.22612515,-0.5386589,-0.4139987,0.23060358,0.016568875,0.31850192,-0.12346821,0.38390434,0.4988474,-0.10826734,0.18799046,-0.5986348,0.46598068,0.28352904,-0.5039692,0.2718696,-0.08150948,-0.10432388,-0.06448581,0.15892184,-0.023930361,-0.13267006,-0.009295086,-0.032236964,-0.31780303,-0.38630933,-0.55157495,-0.19636856,0.04397036,-0.35270727,0.10087833,-0.7087038,0.5644718,-0.22857964,-0.018635299,-0.27069783,-0.069097005,0.37604156,-0.05218783,-0.45551756,-0.012445498,-0.2587116,-0.03714879,0.55858165,-0.38228223,-0.5590762,-0.41930056,0.22549145,-0.17346074,0.30074045,0.22693607,0.25929445,0.27202764,0.31271917,-0.14414996,-0.17618643,-0.027935354,-0.048163485,1.0775762,-0.46609098,0.2209391,0.3598828,-0.19726874,0.23763752,-0.008219288,-0.5490518,-0.3790243,-0.35692602,-0.019610422,0.1832601,-0.023377778,-0.38825607,0.23540302,0.5989329,-0.015005828,-0.039433025,0.24246708,0.08467758,0.4241543,-0.12089535,-0.6485366,0.4682724,-0.11976769,-0.25405592,-0.27311862,-0.4462799,0.48728552,0.12945266,0.38328496,0.11213062,-0.3729698,-0.046794612,0.44458047,0.50291544,0.055228256,0.17375803,0.13805765,-0.020789161]
1470 [-0.10307416,-0.61749643,0.09195024,-0.42614537,0.2116319,-0.056187436,-0.07981518,-0.19224963,-0.5617533,0.6268231,0.09841361,-0.27140608,-0.2631736,0.56694674,-0.36380452,0.04189963,-0.16018136,0.18014854,-0.23474091,-0.31050533,-0.19756867,-0.26226497,-0.26804557,0.58887994,0.12859206,0.21342674,-0.35141006,-0.22573411,-0.0030787068,0.426107,0.35309136,-0.20644556,-0.26508966,0.26053676,0.17255038,0.24904664,0.012651239,0.80162054,0.48225102,0.26634207,0.030575229,-0.45848075,0.04012866,0.16596541,-0.29256052,-0.05835099,0.0013146705,-0.26739672,0.06298439,-0.22726439,0.097274326,-0.03554494,0.1952328,0.26116022,-0.6043304,-0.21060987,-0.52977365,-0.45630854,0.013292491,-0.058582727,-0.07207964,-0.35256177,0.22331029,-0.46211255,0.25853226,-0.026787894,0.22083634,0.36830726,-0.76945645,-0.26172706,0.068528555,-0.27874276,-0.10968046,0.20705627,-0.51658255,-0.64077336,-0.06233695,-0.096269235,-0.10217631,0.46108556,0.079346605,-0.2871109,0.32624644,0.3256707,-0.71034086,0.09652897,-0.2944685,0.07404118,1.1513591,-0.45611426,0.1448329,0.5476383,-0.16386525,0.114886016,0.3439901,-0.49460268,0.13735919,-0.07696107,0.07917072,-0.39138174,-0.051912833,-0.16986051,0.2002255,0.577592,0.55995065,0.010632828,-0.2024717,-0.36131287,0.06911165,-0.56678724,-0.4518217,0.7713631,-0.1994034,-0.628774,-0.22061735,-0.50213605,0.5017354,-0.09498705,0.371034,0.054716162,-0.2546442,-0.2785925,0.26403826,0.6338492,-0.042257443,0.15336025,-0.19546692,0.12230806]
362 [-0.13094212,-1.2083824,0.07241005,-0.98876643,-0.13613112,-0.3832948,-0.05897568,-0.3942355,-0.47008568,0.82943016,0.22668156,0.27483165,-0.21301436,0.5279973,-0.12658,0.035218146,0.3694901,0.28423318,-0.5516564,-0.43197522,0.29627237,0.17125583,-0.06213638,0.12955154,0.04680889,0.8185471,-0.49628288,-0.2123589,0.49445218,0.18534578,0.12110916,-0.7290195,-0.8418892,0.29207596,0.24303044,0.22839294,-0.14345433,0.43994695,0.5041948,0.070726044,-0.17158403,-0.73326707,0.43177408,0.8554146,-0.48227945,0.019982623,0.19761752,-0.32239482,-0.50756824,0.09870999,-0.036809023,0.24076837,-0.07828729,0.10838667,-0.3535695,-1.0037677,-0.4779226,-0.23153046,-0.040694997,-0.14288116,-0.23174442,-0.6743024,0.49311325,0.010783399,-0.3733234,-0.2529154,-0.018720483,1.0046229,-0.23602617,-0.61173415,0.32263365,0.037212607,-0.39331305,-0.016271092,-0.5396398,-0.5599228,-0.3299,0.44779095,-0.54074013,0.22996272,0.04712445,0.061373338,0.14881042,0.76828694,-0.4454244,-0.29555017,-0.28909495,-0.36413205,1.3191978,-0.7680654,0.19318727,0.054683644,-1.0065249,0.43877956,-0.061316494,-0.11998597,-0.013108767,-0.9501404,-0.017079435,0.31055307,0.040745325,-0.269676,0.12565382,0.4105753,-0.054676943,0.11580486,-0.066326715,-0.2808882,0.64904666,-0.09577628,-0.41215992,0.69610447,-0.187803,-0.31969473,0.060774725,-0.44882444,0.2133472,0.41236252,0.37689808,-0.1842975,-0.3801177,-0.08773591,0.25602695,0.5702086,-0.037880775,0.27200037,0.36921573,0.24573874]
226 [0.28418866,0.23964238,0.0016775684,0.18705092,0.4069295,-0.07998909,-0.43549082,0.017041953,-0.35626826,0.3428968,0.07764485,-0.039473116,-0.007063381,0.47766888,0.103253484,0.2086648,-0.37281474,0.033560313,-0.12987077,-0.49587363,0.43264398,0.14064896,0.3588795,-0.44984573,-0.5140205,-0.05659658,-0.3676573,0.50721467,-0.047822874,0.14474617,0.104948975,0.041285306,0.09889784,-0.063940704,0.11847276,0.29703328,-0.22836882,-0.18743226,0.0915923,-0.027763125,-0.56804025,-0.47538435,0.14068936,-0.20854034,0.00796755,-0.13689286,0.14828983,-0.07653916,0.15069392,0.10994884,-0.19239503,-0.446682,-0.11252419,-0.042524002,-0.5495615,0.07070498,0.27204987,-0.28125665,-0.069438346,-0.3296666,-0.25416368,-0.49545455,0.03187573,-0.01611108,-0.19844794,0.15365186,-0.19079305,-0.12319683,0.059044883,-0.33838004,0.035192695,-0.51166755,-0.35370085,0.6929311,0.00011917973,-0.10077755,-0.16938731,-0.16216874,0.1122619,0.2915652,0.19430216,-0.15513979,0.75148165,-0.16625012,-0.16800119,-0.062139805,-0.033016507,0.12179266,0.6974138,-0.4625511,0.20432986,-0.44881874,0.16939029,-0.17158134,0.061011888,-0.25384477,-0.18063898,-0.07308661,-0.18910763,0.15572393,0.30112004,-0.34049386,-0.065853015,0.3748738,-0.12557706,0.049066305,0.028302984,-0.40400192,0.41018626,-0.06774776,-0.1354074,-0.24342199,-0.49953592,-0.5136015,-0.31150812,-0.11201113,0.2166002,-0.22600882,0.027318617,-0.021588009,-0.08990387,0.0023037493,-0.16770525,0.082144275,-0.20111564,0.10577052,-0.021707868,-0.049124923]
750 [0.003313531,-0.72810537,0.35067078,-0.67658776,0.25529623,0.0021516052,0.104287304,-0.16265024,-0.5331749,0.47593525,0.06394159,0.09474506,0.084782735,0.23076688,0.1446296,-0.21057482,-0.3894416,0.36954185,0.1105538,-0.41150975,-0.40555686,-0.027373094,-0.3721254,0.2711781,0.21442911,0.03154793,-0.46894816,-0.4359992,0.2780437,-0.04987941,-0.0971355,-0.08628693,-0.4841147,0.4855203,0.17491749,0.5828797,-0.15742159,0.60055983,0.55141157,0.17993341,-0.1532899,-0.38064954,0.11238366,-0.05614692,-0.14434323,0.34401014,0.23020145,-0.21423702,-0.044335697,0.04909255,0.4617414,-0.2416259,0.29093662,-0.16376579,-0.08201651,-0.0707112,-0.10974346,-0.47483957,0.5435013,-0.3446929,-0.1653224,-0.4087004,0.5144864,-0.5672279,0.08876294,-0.32757536,0.5380737,0.34572545,-0.47478715,-0.3925668,-0.06700197,-0.08662666,-0.07111882,0.5025172,-0.2156115,-0.20709996,-0.07262153,0.058044925,-0.39550322,0.25441414,-0.2646233,0.06431502,0.6195761,0.2441665,-0.5792966,0.043574173,-0.013491079,-0.18265101,1.0554651,-0.14782278,0.36021993,0.48211738,0.12551294,0.0054653604,0.13067165,0.0401705,-0.21193771,-0.26195508,-0.3673134,0.14757837,0.1827222,-0.30798948,0.22650877,0.3711394,0.1794819,-0.17286806,0.06954488,0.30295825,0.2762642,-0.3219136,-0.45932388,0.9458745,0.10386203,-0.18459572,-0.077146105,-0.38724563,0.3490786,0.08240673,0.05654865,0.02566869,-0.4091465,-0.3280842,0.40016702,0.782358,-0.11202274,0.2862617,-0.15219556,-0.52419925]
489 [0.26894176,-0.67886525,0.120299816,0.32907864,-0.10356448,-0.06905592,-0.2194346,0.16707438,-0.10687408,-0.1565641,-0.101673186,-0.2675591,-0.092814855,0.16856246,-0.18757151,-0.0020271747,-0.22531883,0.07536116,-0.23747003,-0.07844471,-0.043090973,0.17371672,-0.13599093,-0.21575888,-0.38581577,0.203925,-0.41683942,-0.47890568,0.4105614,-0.030374965,0.2306237,-0.22150543,0.17095381,0.44090277,0.67444605,-0.13350166,0.24450745,-0.42916954,-0.06415734,0.46100366,-0.03160944,0.15768297,0.12260571,-0.096925154,-0.34271732,-0.10731357,0.20526691,0.33898392,-0.06453254,0.10397333,0.19031309,-0.26500818,0.12382516,-0.18295966,0.3411413,-0.30689812,-0.09230592,0.012784728,-0.025183206,-0.35930502,-0.0682029,-0.2656531,0.19880754,-0.0046468168,-0.09562874,0.071669795,0.17935468,-0.25531518,0.29247704,0.13107479,-0.09958976,0.0070240092,0.15145896,-0.17597704,-0.08667336,-0.2709535,-0.020967944,-0.226026,-0.2186187,0.116880015,-0.047701303,-0.011455014,0.14715317,-0.23466657,-0.13492607,0.03059742,-0.13233669,0.3714855,-0.037429463,0.35169542,-0.06751729,0.17897308,-0.2631291,0.027367119,0.026439546,0.09796863,-0.12179042,0.14534582,0.3679106,0.3986086,0.03630668,-0.09816252,0.49337524,0.22774258,0.40335366,-0.08368012,0.61992323,-0.40761933,0.41600448,0.08319429,-0.37884134,0.11016712,-0.10521546,-0.27000907,0.14239536,-0.05345833,-0.5218043,0.34001207,0.14116655,0.08462267,-0.07628016,-0.41705728,0.015109245,0.059298474,0.07900667,0.13585123,0.41069603,-0.18970226]
1462 [-0.40714768,0.035572622,0.20754427,-0.07360934,0.5246925,-0.37891993,-0.09782162,0.097928666,-0.69464314,0.8500318,0.074243315,-0.0030861313,-0.27741757,0.9327669,0.24319805,0.07513707,0.082321286,0.50048596,-0.26317424,-0.30530524,0.0003038506,0.08338475,-0.49490908,-0.7387097,0.37129083,0.36705697,-0.32784307,0.39166895,-0.1142337,0.33414468,-0.19919084,0.2037281,-0.14238721,-0.052665453,-0.04609321,0.35414854,0.12169025,-0.16190417,0.34556407,-0.065338194,0.034737136,-0.55386657,0.20530798,-0.09092133,-0.15565872,0.3832062,0.060581975,-0.13777903,-0.1182574,0.15507142,0.24130328,-0.0021204925,-0.094256684,0.074911825,-0.44730055,-0.1625235,-0.021041173,-0.19115758,-0.07163971,0.18654424,-0.14096694,-0.24497192,0.11958488,-0.30129558,0.14326772,-0.3498397,-0.301772,-0.12385687,0.49754536,-0.40058765,0.22021025,-0.29595658,0.094590604,0.7956086,0.021696161,-0.42069688,-0.40405536,-0.54133844,0.07085581,0.07572249,0.13465795,0.7102042,0.58596385,0.027740033,-0.19889806,-0.29549226,-0.26801515,-0.03609226,0.8900341,-0.52438885,-0.1271793,-0.09879866,-0.43878108,0.120238714,-0.07652109,-0.425213,-0.2414645,-0.063629486,0.08227904,-0.06718951,0.1400166,-0.5746317,0.24066961,0.57100046,0.28128237,0.4464016,0.25425372,-0.015560518,0.14204246,0.048140556,-0.5293727,-0.42495996,-0.5036233,-0.22650288,-0.15057355,-0.8553054,0.7834294,-0.07034948,-0.16315353,0.20978588,-0.12309411,0.26751417,0.020867793,0.39042872,-0.012156776,0.13280806,0.21684472,0.007857213]
1713 [-0.061042637,-0.107651316,0.18136655,-0.55090815,-0.2081849,-0.54309136,-0.106046446,-0.17721787,-0.14064512,-0.3122952,0.303247,-0.24791436,-0.10614853,-0.1785187,-0.22132,0.08376508,-0.49767277,-0.17004289,0.07330405,-0.6022924,-0.17545618,0.17427835,-0.12632087,0.020727586,0.26951984,0.38169935,0.16916665,0.20871921,0.8338452,0.368328,-0.01775663,-0.16141333,0.09795508,0.023296364,-0.22536892,-0.32408032,0.3693852,0.5296459,0.209295,-0.24397455,0.021235136,-0.12081546,0.18348503,-0.6937236,0.38145548,0.30028838,0.49413618,0.10341147,-0.4400177,-0.2768426,-0.48998335,0.074441545,0.32256648,-0.25845218,-0.44561505,0.28851432,-0.5920709,-0.051520202,0.04242277,-0.015710132,-0.22436392,0.09686702,0.32144797,0.07911968,-0.5233526,-0.0715021,-0.37502903,0.06061324,0.038659994,-0.25612423,-0.39081982,-0.20414189,-0.5744857,-0.040806208,-0.043071263,0.11729253,-0.0826779,-0.37551606,-0.4346655,-0.19767314,0.41559857,0.5818099,0.41178027,0.86461616,-0.031853165,-0.54201496,-0.4663967,-0.21642916,-0.19907865,0.018677037,-0.101913825,0.043139607,0.38768482,0.18516026,0.13791622,-0.47474092,0.28358474,-0.08072053,-0.46807185,0.31693333,-0.24438578,-0.43740797,0.2765008,-0.024347395,0.5848108,-0.04657142,-0.12993512,-0.39806327,0.8033266,0.8758949,-0.12721011,0.040805694,-0.07347626,-0.027321158,0.93150055,-0.4357026,0.4031836,0.038245536,0.2869503,-0.30390787,0.52562815,-0.39909193,-0.14422615,-0.21030971,0.23899972,-0.07606702,0.3555295,0.6145212]
393 [-0.30435026,-0.21503,-0.26006475,-0.17072113,-0.15015963,-0.22166897,-0.1642576,-0.02583352,-0.4025482,-0.0151301585,0.13390371,-0.403834,-0.08689623,-0.13921766,0.22367151,-0.122435704,-0.015725391,-0.0912142,0.19470717,-0.1935635,0.005700329,-0.24451327,-0.28281546,-0.21990356,-0.16544218,-0.002246066,-0.2213587,0.3345442,0.085192785,0.17397301,0.23387358,0.0820357,-0.33492553,-0.009430818,0.027226409,-0.17874311,0.03393159,0.44209203,-0.16003826,-0.020282535,0.057658862,-0.07888008,-0.05773909,-0.3665696,0.02007488,-0.021833533,0.36776787,-0.1531769,0.0050528054,-0.18599023,-0.27633804,-0.05249813,0.24235216,0.15666823,0.2355146,0.17616428,-0.4110561,-0.053241838,0.13616171,-0.26308048,-0.40672886,-0.0007805296,0.21865119,0.0045976243,-0.24702501,-0.3170568,-0.041506562,-0.041940775,-0.06784002,-0.10728156,-0.30621618,-0.11866919,-0.14636381,0.23656285,0.1323119,0.044027764,0.21252216,0.040546488,-0.24078408,-0.32921243,0.06979612,0.11328739,-0.13654284,0.46595004,0.047357533,0.07601237,-0.12709878,-0.15558144,0.25779405,0.039269485,0.13852808,0.10178722,0.3075087,-0.1823452,0.37684622,-0.019265939,0.07361685,-0.012999957,-0.027058842,0.05761157,0.10338525,-0.01914609,0.09509329,-0.3376494,0.3251518,0.085793346,0.09990948,-0.5358355,0.30855367,0.14472893,-0.025314568,0.026535038,-0.15804228,0.21909635,0.1310387,-0.06000822,0.036839735,0.14010353,-0.12306871,-0.29556948,0.05067321,0.36927882,0.17284569,-0.27333668,0.008539785,-0.19671112,0.39185303,0.20460336]
445 [0.058433197,-0.032307044,0.26032618,-0.3776326,0.0761532,-0.08042609,-0.10000065,-0.24110238,0.09455655,0.24016632,-0.26233456,-0.32444,-0.02377922,0.18480654,0.1312254,-0.24303827,-0.11304424,0.01820393,-0.16228744,-0.29195386,0.19996686,0.3180174,-0.13756643,-0.15709184,-0.08443017,-0.05880214,0.3184623,0.16361044,0.12167817,0.20910989,-0.050043903,0.047910627,-0.17118335,-0.06528168,-0.15896532,-0.004923354,-0.24445376,0.13248219,0.024722304,-0.013650412,0.04432245,-0.18694341,0.07639865,-0.18332303,-0.29448023,-0.044509213,0.12875581,0.075340636,0.20868224,0.3375371,0.079832576,0.20964426,0.15417728,0.13138185,0.44956717,0.3577372,-0.09978872,-0.25690836,0.22407825,-0.25471956,-0.3560717,-0.1844728,0.16294567,0.015076563,-0.40587145,0.07479095,0.27510953,-0.22273405,-0.028540485,-0.24218428,0.21223347,-0.2395028,0.04313307,-0.073972665,-0.047285434,0.13613142,-0.12855993,-0.38944766,-0.16136338,0.072082296,0.06892994,-0.11039493,0.33508518,0.5068069,0.062053237,-0.18636148,0.15125367,-0.3779351,-0.13593473,0.10623167,-0.11924255,0.22930223,0.34371883,0.015652707,0.08521865,0.057628214,-0.08622061,-0.0071841027,-0.17879133,0.26211765,-0.043188944,-0.1651422,0.26054135,0.19653407,0.22775258,-0.25122914,0.13517934,-0.05126316,0.23152614,0.010682348,-0.081144765,0.45703822,-0.018989546,0.21548124,0.019801361,-0.22106498,-0.12938762,0.140319,-0.09860461,-0.16564435,0.29553586,0.11183056,-0.25554538,0.06213365,-0.27984273,0.3556278,0.33329567,-0.20102507]
696 [0.14692847,0.0035534995,-0.3406163,-0.54023033,-0.18338244,0.15240295,-0.0638078,0.082955256,0.17978454,0.46854556,-0.25307274,-0.23033886,-0.6459947,0.25554526,-0.23492666,-0.37262258,0.06950902,-0.33053035,-0.29381546,-0.30081627,-0.23887938,0.01377138,-0.09405191,-0.22938731,0.73110646,-0.24258591,-0.15880029,-0.12034036,0.0027577835,0.24811174,0.012270206,0.14263569,-0.12971072,-0.066791214,0.30318648,-0.13825992,0.2610571,-0.45889425,-0.49293894,-0.12846594,0.0975445,0.27683088,-0.0055187126,-0.55210507,-0.33952424,0.6963931,0.19774333,-0.097251795,-0.58140486,0.15830916,0.37865424,0.06142118,0.5491325,0.3527284,-0.5541503,0.1966653,-0.47253108,0.59139013,0.022133244,0.23738414,-0.15461895,-0.30028826,0.14611849,0.3010528,-0.07898597,0.18767932,0.23611131,0.089651,0.06424702,-0.09570126,0.1183452,-0.058829777,-0.46778542,0.44139314,0.08860963,-0.3898563,-0.13800618,-0.21732229,-0.05969279,-0.39410305,-0.1374374,0.05381318,0.16647194,0.43700874,0.11962922,-0.08567734,-0.65504426,0.061803687,0.60417897,-0.37457797,-0.12544563,0.16372782,-0.04771234,-0.41104555,-0.1037798,0.4727155,-0.124336354,0.6395624,-0.19378932,-0.27328798,-0.03775014,0.05412972,0.62511104,-0.16807392,-0.100066744,0.09762702,-0.09741717,0.010449746,0.2814823,-0.2291436,-0.37092414,-0.44177133,-0.31357524,0.14288017,-0.03138862,-0.114707105,0.22392657,0.2085772,0.11827689,0.10002171,-0.1928896,0.00922648,0.11751677,0.5658788,-0.49985093,0.4245517,0.18891403,0.078782395]
1610 [0.014306711,-0.30535674,0.11816932,-0.4509743,0.07766225,-0.18402171,-0.028113637,0.24073769,0.43163288,0.355843,-0.5507477,-0.6328748,-0.48923913,0.13656048,0.03010396,-0.11661643,0.2464681,-0.107499205,-0.3747541,-0.35597807,-0.4813534,0.124057956,-0.6414684,-0.2258567,0.48766723,-0.14830239,-0.09676442,0.10400149,0.10653814,0.21773224,-0.51036865,-0.045935452,-0.29184112,-0.37073106,0.33248952,-0.15833004,0.25163746,-0.5979644,-0.43893084,-0.37924674,0.03535321,0.15949894,0.2145162,-0.47588313,-0.4736313,0.7011315,0.18693402,-0.41511768,-0.8801664,0.24894288,0.040059984,0.5040574,0.49623707,0.6578793,-0.9214223,0.067785606,-0.6881424,0.4632371,0.1691526,0.17390262,-0.17563844,-0.7807382,0.35497048,0.5738326,0.076644786,0.22694167,0.34677616,-0.23045464,-0.10749377,0.03817167,-0.0935243,-0.25382534,-0.37725863,0.8188143,0.3683023,-0.39425477,-0.20471147,-0.26729485,-0.3246956,-0.3043107,-0.026629936,-0.0756474,-0.2807527,0.3438557,0.23261566,-0.20672616,-0.71887076,-0.11045649,0.54217124,-0.74088866,-0.44167113,-0.0220264,0.083057895,-0.31893826,-0.0996584,0.17807151,-0.3251991,0.87224734,-0.454914,-0.1190891,-0.045345362,-0.16617344,1.0530925,-0.318254,0.03944395,0.12557133,-0.30738297,-0.015115532,0.65804183,-0.21403044,-0.3565593,-0.76332206,0.09650608,-0.17919454,0.29696646,-0.4686233,0.60463446,0.25536513,-0.25575462,0.40987176,-0.23463845,-0.2701029,-0.0025385537,0.76466507,-0.39101428,0.18111363,0.19440623,0.36389157]
889 [0.029852774,0.12648219,-0.54643184,-0.16885825,0.6534071,-0.174235,-0.6089446,0.30760658,0.012052529,0.62800163,0.004532176,-0.6913759,-0.38929874,-0.071939014,-0.2270169,-0.2049919,0.09342327,-0.51096576,-0.69279164,-0.3525239,-0.61108315,-0.1671957,-0.02988954,-0.33164465,0.7522666,-0.2458571,-0.17259912,-0.714499,0.13331182,-0.2700138,-0.00763928,-0.4167571,-0.0074762166,-0.21781452,0.2672405,-0.2883336,0.35403,-0.40286088,-0.7164634,-0.6030796,0.15405789,0.3821274,-0.31542605,-0.7991482,-0.47330803,0.2885328,0.27230847,0.6774041,-0.2780161,0.068236224,0.16955857,0.27215904,0.5355405,0.15469657,-0.4070895,0.14839315,-0.49626222,0.37276825,-0.14195009,0.09056773,-0.010025073,-0.28163597,0.09661932,0.18027395,-0.11000214,0.042358674,0.26031482,0.24588825,-0.06789527,0.24390721,-0.48905662,-0.13835746,-0.8573077,0.60142684,0.5841819,-0.39079055,-0.36231375,-0.32779852,-0.24049139,-0.4640223,0.1854651,0.047346808,0.017270241,0.49220046,-0.043265775,0.29951063,-0.5088041,-0.05321367,0.8503745,-0.3345923,-0.5324118,0.59858805,-0.18876918,-0.37026933,-0.33135414,0.60969573,-0.0043563587,0.82241243,-0.17509377,-0.5360483,0.11069646,-0.2940246,0.9399876,-0.29053766,0.34048095,-0.06531039,-0.2103149,0.4050806,0.037985574,0.0053868433,-0.32402942,-0.2371568,-0.35549748,-0.09013981,0.008963863,-0.15398504,0.42945883,-0.023078004,-0.27431643,-0.2651124,0.33026043,0.31576505,0.13317744,0.378144,-0.81190807,0.50979817,0.35161415,0.13393007]
